fpr,tpr,auc
0.6196627197703624,0.8422273781902552,0.685
0.6196627197703624,0.8445475638051044,0.685
0.6218155722999641,0.8445475638051044,0.685
0.6218155722999641,0.8468677494199536,0.685
0.6220547781365865,0.8468677494199536,0.685
0.6220547781365865,0.8491879350348028,0.685
0.6243272335844995,0.8491879350348028,0.685
0.6243272335844995,0.851508120649652,0.685
0.6277957182155245,0.851508120649652,0.685
0.628154526970458,0.851508120649652,0.685
0.6291113503169478,0.851508120649652,0.685
0.6291113503169478,0.8538283062645011,0.685
0.6295897619901926,0.8538283062645011,0.685
0.6299485707451262,0.8538283062645011,0.685
0.6300681736634374,0.8538283062645011,0.685
0.6300681736634374,0.8561484918793504,0.685
0.630426982418371,0.8561484918793504,0.685
0.6306661882549934,0.8561484918793504,0.685
0.6336562612127736,0.8561484918793504,0.685
0.633895467049396,0.8561484918793504,0.685
0.6372443487621098,0.8561484918793504,0.685
0.6374835545987322,0.8561484918793504,0.685
0.6401148188015787,0.8561484918793504,0.685
0.6401148188015787,0.8584686774941995,0.685
0.6415500538213132,0.8584686774941995,0.685
0.6419088625762469,0.8584686774941995,0.685
0.6421480684128693,0.8584686774941995,0.685
0.6423872742494917,0.8584686774941995,0.685
0.6431048917593589,0.8584686774941995,0.685
0.6433440975959813,0.8584686774941995,0.685
0.6447793326157158,0.8584686774941995,0.685
0.6451381413706494,0.8584686774941995,0.685
0.6470517880636287,0.8584686774941995,0.685
0.6472909939002511,0.8584686774941995,0.685
0.6476498026551848,0.8584686774941995,0.685
0.6480086114101185,0.8607888631090487,0.685
0.648367420165052,0.8607888631090487,0.685
0.6486066260016744,0.8607888631090487,0.685
0.6493242435115417,0.8607888631090487,0.685
0.6495634493481641,0.8607888631090487,0.685
0.6498026551847865,0.8607888631090487,0.685
0.6502810668580313,0.8607888631090487,0.685
0.6511182872862098,0.8607888631090487,0.685
0.6514770960411435,0.8631090487238979,0.685
0.651835904796077,0.8631090487238979,0.685
0.6519555077143883,0.8631090487238979,0.685
0.6527927281425667,0.8631090487238979,0.685
0.6529123310608779,0.8631090487238979,0.685
0.6536299485707451,0.8631090487238979,0.685
0.65410836024399,0.8631090487238979,0.685
0.6542279631623011,0.8631090487238979,0.685
0.6545867719172348,0.8631090487238979,0.685
0.654706374835546,0.8631090487238979,0.685
0.6550651835904796,0.8631090487238979,0.685
0.6551847865087909,0.8631090487238979,0.685
0.6853247219232149,0.8816705336426914,0.685
0.6855639277598373,0.8816705336426914,0.685
0.6855639277598373,0.8839907192575406,0.685
0.6862815452697045,0.8839907192575406,0.685
0.6862815452697045,0.8863109048723898,0.685
0.6889128094725512,0.8863109048723898,0.685
0.6889128094725512,0.888631090487239,0.685
0.689391221145796,0.888631090487239,0.685
0.689391221145796,0.8909512761020881,0.685
0.6942949407965554,0.8909512761020881,0.685
0.6942949407965554,0.8932714617169374,0.685
0.7002750867121158,0.8932714617169374,0.685
0.7002750867121158,0.8955916473317865,0.685
0.7011123071402943,0.8955916473317865,0.685
0.7011123071402943,0.8979118329466357,0.685
0.7025475421600287,0.8979118329466357,0.685
0.7027867479966511,0.8979118329466357,0.685
0.7058964238727425,0.8979118329466357,0.685
0.7061356297093649,0.8979118329466357,0.685
0.713072598971415,0.8979118329466357,0.685
0.7133118048080374,0.8979118329466357,0.685
0.7135510106446598,0.8979118329466357,0.685
0.7137902164812822,0.8979118329466357,0.685
0.7146274369094606,0.8979118329466357,0.685
0.714866642746083,0.8979118329466357,0.685
0.7153450544193278,0.8979118329466357,0.685
0.7155842602559502,0.8979118329466357,0.685
0.7161822748475063,0.8979118329466357,0.685
0.7164214806841287,0.8979118329466357,0.685
0.7185743332137304,0.8979118329466357,0.685
0.7188135390503528,0.8979118329466357,0.685
0.7192919507235976,0.8979118329466357,0.685
0.71953115656022,0.8979118329466357,0.685
0.7203683769883985,0.8979118329466357,0.685
0.7203683769883985,0.9002320185614849,0.685
0.7208467886616433,0.9002320185614849,0.685
0.721205597416577,0.9002320185614849,0.685
0.7213252003348881,0.9002320185614849,0.685
0.7215644061715106,0.9002320185614849,0.685
0.7226408324363115,0.9002320185614849,0.685
0.7231192441095563,0.9002320185614849,0.685
0.7235976557828011,0.9002320185614849,0.685
0.7244348762109796,0.9002320185614849,0.685
0.7247936849659131,0.9002320185614849,0.685
0.7250328908025356,0.9002320185614849,0.685
0.7256309053940916,0.9002320185614849,0.685
0.7257505083124028,0.9002320185614849,0.685
0.7269465374955149,0.9002320185614849,0.685
0.7282621695969381,0.9025522041763341,0.685
0.728740581270183,0.9025522041763341,0.685
0.7292189929434278,0.9025522041763341,0.685
0.7294581987800502,0.9025522041763341,0.685
0.7304150221265399,0.9025522041763341,0.685
0.7306542279631623,0.9025522041763341,0.685
0.7573256787465614,0.9164733178654292,0.685
0.7625882071522545,0.9164733178654292,0.685
0.7628274129888769,0.9164733178654292,0.685
0.7630666188254993,0.9164733178654292,0.685
0.7630666188254993,0.9187935034802784,0.685
0.7677311326396364,0.9187935034802784,0.685
0.7677311326396364,0.9211136890951276,0.685
0.7695251764143045,0.9211136890951276,0.685
0.7697643822509269,0.9211136890951276,0.685
0.7762229398397321,0.9211136890951276,0.685
0.7765817485946657,0.9211136890951276,0.685
0.7790934098792011,0.9211136890951276,0.685
0.7790934098792011,0.9234338747099768,0.685
0.7835187178567157,0.9234338747099768,0.685
0.7837579236933381,0.9234338747099768,0.685
0.7878244229159191,0.9234338747099768,0.685
0.7878244229159191,0.925754060324826,0.685
0.788302834589164,0.925754060324826,0.685
0.7886616433440976,0.925754060324826,0.685
0.7892596579356537,0.925754060324826,0.685
0.7898576725272096,0.925754060324826,0.685
0.7934457600765459,0.925754060324826,0.685
0.7936849659131683,0.925754060324826,0.685
0.7936849659131683,0.9280742459396751,0.685
0.7938045688314795,0.9280742459396751,0.685
0.7942829805047243,0.9280742459396751,0.685
0.7945221863413467,0.9280742459396751,0.685
0.7955986126061476,0.9280742459396751,0.685
0.79583781844277,0.9280742459396751,0.685
0.79583781844277,0.9303944315545244,0.685
0.7966750388709485,0.9303944315545244,0.685
0.7969142447075709,0.9303944315545244,0.685
0.7983494797273053,0.9303944315545244,0.685
0.7985886855639278,0.9303944315545244,0.685
0.798708288482239,0.9303944315545244,0.685
0.7989474943188614,0.9303944315545244,0.685
0.799306303073795,0.9303944315545244,0.685
0.7994259059921062,0.9303944315545244,0.685
0.8000239205836622,0.9303944315545244,0.685
0.8015787585217079,0.9303944315545244,0.685
0.802176773113264,0.9303944315545244,0.685
0.8024159789498864,0.9303944315545244,0.685
0.8028943906231312,0.9303944315545244,0.685
0.8032531993780648,0.9303944315545244,0.685
0.8037316110513096,0.9303944315545244,0.685
0.803970816887932,0.9303944315545244,0.685
0.8250209305107045,0.9443155452436195,0.685
0.8286090180600406,0.9443155452436195,0.685
0.8286090180600406,0.9466357308584686,0.685
0.8294462384882191,0.9466357308584686,0.685
0.8294462384882191,0.9489559164733179,0.685
0.835785193158713,0.9489559164733179,0.685
0.835785193158713,0.951276102088167,0.685
0.8369812223418251,0.951276102088167,0.685
0.8369812223418251,0.9535962877030162,0.685
0.8390144719531156,0.9535962877030162,0.685
0.8390144719531156,0.9559164733178654,0.685
0.8406889128094726,0.9559164733178654,0.685
0.8410477215644062,0.9559164733178654,0.685
0.8466690587250328,0.9559164733178654,0.685
0.8469082645616554,0.9559164733178654,0.685
0.8479846908264561,0.9559164733178654,0.685
0.8479846908264561,0.9582366589327146,0.685
0.8498983375194354,0.9582366589327146,0.685
0.8498983375194354,0.9605568445475638,0.685
0.8500179404377467,0.9605568445475638,0.685
0.8500179404377467,0.962877030162413,0.685
0.8524099988039708,0.962877030162413,0.685
0.8524099988039708,0.9651972157772621,0.685
0.8533668221504604,0.9651972157772621,0.685
0.8536060279870828,0.9651972157772621,0.685
0.8542040425786389,0.9651972157772621,0.685
0.8549216600885061,0.9651972157772621,0.685
0.8552804688434398,0.9651972157772621,0.685
0.8557588805166846,0.9651972157772621,0.685
0.8585097476378424,0.9651972157772621,0.685
0.8587489534744648,0.9651972157772621,0.685
0.8592273651477096,0.9651972157772621,0.685
0.8592273651477096,0.9675174013921114,0.685
0.8593469680660208,0.9675174013921114,0.685
0.8595861739026432,0.9675174013921114,0.685
0.8599449826575768,0.9675174013921114,0.685
0.8601841884941993,0.9675174013921114,0.685
0.8606626001674441,0.9675174013921114,0.685
0.8609018060040665,0.9675174013921114,0.685
0.8611410118406889,0.9675174013921114,0.685
0.8613802176773113,0.9675174013921114,0.685
0.8622174381054898,0.9675174013921114,0.685
0.8624566439421122,0.9675174013921114,0.685
0.8634134672886018,0.9675174013921114,0.685
0.8636526731252242,0.9675174013921114,0.685
0.8640114818801579,0.9675174013921114,0.685
0.8647290993900251,0.9675174013921114,0.685
0.8654467168998924,0.9675174013921114,0.685
0.8655663198182035,0.9675174013921114,0.685
0.8659251285731372,0.9675174013921114,0.685
0.866403540246382,0.9675174013921114,0.685
0.8667623490013157,0.9675174013921114,0.685
0.8672407606745605,0.9698375870069605,0.685
0.8675995694294941,0.9698375870069605,0.685
0.8678387752661165,0.9698375870069605,0.685
0.8687955986126061,0.9698375870069605,0.685
0.8689152015309174,0.9698375870069605,0.685
0.8692740102858509,0.9698375870069605,0.685
0.8693936132041622,0.9698375870069605,0.685
0.8881712713790216,0.974477958236659,0.685
0.893553402703026,0.974477958236659,0.685
0.893553402703026,0.9767981438515081,0.685
0.8958258581509388,0.9767981438515081,0.685
0.8960650639875612,0.9767981438515081,0.685
0.8985767252720966,0.9767981438515081,0.685
0.8985767252720966,0.9791183294663574,0.685
0.9082645616553043,0.9791183294663574,0.685
0.9085037674919269,0.9791183294663574,0.685
0.9107762229398397,0.9791183294663574,0.685
0.9107762229398397,0.9814385150812065,0.685
0.9124506637961967,0.9814385150812065,0.685
0.9124506637961967,0.9837587006960556,0.685
0.9125702667145078,0.9837587006960556,0.685
0.9128094725511302,0.9837587006960556,0.685
0.9135270900609975,0.9837587006960556,0.685
0.9138858988159311,0.9837587006960556,0.685
0.9160387513455328,0.9837587006960556,0.685
0.9163975601004665,0.9837587006960556,0.685
0.9178327951202009,0.9837587006960556,0.685
0.9181916038751345,0.9837587006960556,0.685
0.9196268388948691,0.9837587006960556,0.685
0.9198660447314915,0.9837587006960556,0.685
0.9203444564047363,0.9860788863109049,0.685
0.9217796914244708,0.9860788863109049,0.685
0.922497308934338,0.9860788863109049,0.685
0.9232149264442052,0.9860788863109049,0.685
0.9234541322808276,0.9860788863109049,0.685
0.9234541322808276,0.988399071925754,0.685
0.92369333811745,0.988399071925754,0.685
0.9240521468723837,0.988399071925754,0.685
0.9248893673005621,0.988399071925754,0.685
0.9252481760554958,0.988399071925754,0.685
0.9256069848104294,0.988399071925754,0.685
0.9258461906470518,0.988399071925754,0.685
0.9265638081569191,0.988399071925754,0.685
0.9268030139935415,0.988399071925754,0.685
0.9412749671091974,0.9930394431554525,0.685
0.9576605669178327,0.9930394431554525,0.685
0.9576605669178327,0.9953596287703016,0.685
0.9590958019375673,0.9953596287703016,0.685
0.9590958019375673,0.9976798143851509,0.685
0.9614878603037914,0.9976798143851509,0.685
0.9617270661404138,0.9976798143851509,0.685
0.9619662719770362,0.9976798143851509,0.685
0.9622054778136586,0.9976798143851509,0.685
0.962444683650281,0.9976798143851509,0.685
0.9628034924052147,0.9976798143851509,0.685
0.964119124506638,0.9976798143851509,0.685
0.9643583303432604,0.9976798143851509,0.685
0.9665111828728621,0.9976798143851509,0.685
0.9669895945461069,0.9976798143851509,0.685
0.9674680062193518,0.9976798143851509,0.685
0.9674680062193518,1.0,0.685
0.9679464178925966,1.0,0.685
0.9683052266475302,1.0,0.685
0.9685444324841526,1.0,0.685
0.9702188733405095,1.0,0.685
0.9705776820954432,1.0,0.685
0.9706972850137543,1.0,0.685
0.9709364908503767,1.0,0.685
0.971056093768688,1.0,0.685
0.9800263126420284,1.0,0.685
0.990192560698481,1.0,0.685
0.9904317665351035,1.0,0.685
0.9916277957182156,1.0,0.685
0.9921062073914604,1.0,0.685
0.9927042219830163,1.0,0.685
0.99306303073795,1.0,0.685
0.993661045329506,1.0,0.685
0.9939002511661285,1.0,0.685
0.9943786628393733,1.0,0.685
0.9944982657576845,1.0,0.685
0.9950962803492405,1.0,0.685
0.9955746920224854,1.0,0.685
0.9956942949407965,1.0,0.685
1.0,1.0,0.685
